,Repository,Forks,avg_grade,Correlation
0,parser,188,0.02227272727272727,-0.07730041057058801
1,meta-smalltalk,1,0.0892116182572614,-0.07730041057058801
2,wireless-TCP-caching,0,0.03125,-0.07730041057058801
3,FSCrypto,0,0.2857142857142857,-0.07730041057058801
4,ncbo_annotator,12,0.09333333333333334,-0.07730041057058801
5,Catalan.jl,5,0.06456456456456455,-0.07730041057058801
6,KataEight,0,0.25925925925925924,-0.07730041057058801
7,LAB-Mo-Tester,11,0.13043478260869565,-0.07730041057058801
8,tf-mapper,0,0.19886363636363635,-0.07730041057058801
9,BPlusTrees,0,0.29545454545454547,-0.07730041057058801
10,TrackzFunkyIdeaz,0,0.11842105263157894,-0.07730041057058801
11,SASP-Project,0,0.39814814814814814,-0.07730041057058801
12,old.blog,50,0.04,-0.07730041057058801
13,SpreadSheetTableView,2,0.2,-0.07730041057058801
14,shortcapri,1,0.1656441717791411,-0.07730041057058801
15,chewy-cmake-rep,0,0.12643678160919541,-0.07730041057058801
16,Cellule,2,0.23750000000000002,-0.07730041057058801
17,CP-Project,0,0.16783216783216784,-0.07730041057058801
18,dancingball,1,0.4375,-0.07730041057058801
19,TCL-Eggdrop,17,0.03587443946188341,-0.07730041057058801
20,gpio,1,0.22058823529411764,-0.07730041057058801
21,HSR.modules.SMS.project.Hardrock,0,0.17391304347826086,-0.07730041057058801
22,385FinalProject,0,0.072992700729927,-0.07730041057058801
23,hackfoldr,145,0.3165137614678899,-0.07730041057058801
24,elcano,69,0.11878453038674033,-0.07730041057058801
25,cug2013-torque,0,0.4098360655737705,-0.07730041057058801
26,project,0,0.10144927536231885,-0.07730041057058801
27,Portable-VirtualBox,209,0.07939508506616258,-0.07730041057058801
28,transit,0,0.1511627906976744,-0.07730041057058801
29,monkey-utf8,1,0.0136986301369863,-0.07730041057058801
30,veggtrafikant,0,0.20481927710843373,-0.07730041057058801
31,PlantSimLab,0,,-0.07730041057058801
32,bin,0,0.0,-0.07730041057058801
33,rebolbot,6,0.3425925925925926,-0.07730041057058801
34,Cours-Python,1,0.42899408284023666,-0.07730041057058801
35,ClusteringAdequation,0,0.043478260869565216,-0.07730041057058801
36,dbclass-exercises,32,0.6956521739130435,-0.07730041057058801
37,Basys2,1,0.12025316455696203,-0.07730041057058801
38,FluentSQL,1,0.13793103448275862,-0.07730041057058801
39,demo-postgresql-php,4,0.2777777777777778,-0.07730041057058801
40,dklang,12,0.19960474308300397,-0.07730041057058801
41,hinitiality,1,0.15476190476190477,-0.07730041057058801
42,ar-epp-extensions,1,0.0925414364640884,-0.07730041057058801
43,RealTimeCoordinationLibrary,4,0.12222222222222222,-0.07730041057058801
44,File-HomeDir,4,0.3057324840764331,-0.07730041057058801
45,test,0,0.7142857142857143,-0.07730041057058801
46,SynWrite,18,0.19491525423728814,-0.07730041057058801
47,registration-plates,1,0.0645933014354067,-0.07730041057058801
48,Pulsum-Plantae,20,0.0,-0.07730041057058801
49,con_cache,58,0.05533980582524271,-0.07730041057058801
50,design-b,1,0.6086956521739131,-0.07730041057058801
51,glowing-lana,0,0.15730337078651685,-0.07730041057058801
52,LAB8,0,0.19101123595505617,-0.07730041057058801
53,juliaparsec,1,0.140625,-0.07730041057058801
54,introducao-a-programacao-livro,18,0.1,-0.07730041057058801
55,swingame,8,0.17083333333333334,-0.07730041057058801
56,UOAuthClient,0,0.058695652173913045,-0.07730041057058801
57,ssdn_puredata,0,0.6234567901234568,-0.07730041057058801
58,3D_Models,102,0.334319526627219,-0.07730041057058801
59,sf-building,1,0.39285714285714285,-0.07730041057058801
60,activity-visualizer,1,0.4551282051282052,-0.07730041057058801
61,quality-tree,0,0.4166666666666667,-0.07730041057058801
62,wasabi,59,0.04225908372827804,-0.07730041057058801
63,draw,2,0.26490825688073394,-0.07730041057058801
64,lasso-oauth,1,0.5,-0.07730041057058801
65,ada-fuse,3,0.10526315789473684,-0.07730041057058801
66,RCUDA,10,0.18840579710144928,-0.07730041057058801
67,journal2ebook,10,0.10151515151515152,-0.07730041057058801
68,ExpertSystem,0,0.17567567567567569,-0.07730041057058801
69,Mosfets,0,0.3894736842105263,-0.07730041057058801
70,UART_module,0,0.5,-0.07730041057058801
71,landsat-downloader,4,0.08904109589041095,-0.07730041057058801
72,textbook-generator,0,0.24285714285714283,-0.07730041057058801
73,BluetoothControl,0,0.1440329218106996,-0.07730041057058801
74,CHClanChat,2,0.14803625377643503,-0.07730041057058801
75,Otium-OS,0,0.2692307692307692,-0.07730041057058801
76,postJSON.gs,1,,-0.07730041057058801
77,vala-magento,0,0.3695652173913043,-0.07730041057058801
78,readback,0,0.2830188679245283,-0.07730041057058801
79,SimJulia.jl,35,0.020958083832335328,-0.07730041057058801
80,solMakerMKII,1,0.40350877192982454,-0.07730041057058801
81,rust-lua,2,0.0,-0.07730041057058801
82,WinFF,0,0.14488636363636365,-0.07730041057058801
83,pettil,3,0.0,-0.07730041057058801
84,FlashPlayer,0,0.3661971830985915,-0.07730041057058801
85,m3u,1,0.21666666666666667,-0.07730041057058801
86,audit-trigger,212,0.06201550387596899,-0.07730041057058801
87,curecode,4,0.5684210526315789,-0.07730041057058801
88,notes,0,0.125,-0.07730041057058801
89,osc.io,0,0.4642857142857143,-0.07730041057058801
90,GSL.jl,28,0.256198347107438,-0.07730041057058801
91,LizViz,0,0.38596491228070173,-0.07730041057058801
92,Rcompression,6,0.4672131147540983,-0.07730041057058801
93,7squared,0,0.3090909090909091,-0.07730041057058801
94,ns2stats_web_source,1,0.14367816091954022,-0.07730041057058801
95,e100,0,0.09358288770053476,-0.07730041057058801
96,fots-basex,4,0.3275862068965517,-0.07730041057058801
97,SimpleOS-v2,0,0.22784810126582278,-0.07730041057058801
98,strands,0,0.31690140845070425,-0.07730041057058801
99,Hello-World,0,,-0.07730041057058801
100,autovala,15,0.05634920634920634,-0.07730041057058801
101,cleanSWF,1,0.5,-0.07730041057058801
102,Kelm,0,0.07936507936507936,-0.07730041057058801
103,ai,2,0.23484848484848486,-0.07730041057058801
104,ECE437-MIPS-cached-processor,0,0.11904761904761904,-0.07730041057058801
105,ECE437-MIPS-pipelined-processor,1,0.5238095238095238,-0.07730041057058801
106,ECE437-MIPS-single-cycle-processor,1,0.09523809523809523,-0.07730041057058801
107,laweasyread-data,2,0.2567567567567568,-0.07730041057058801
108,Intersection,2,0.44666666666666666,-0.07730041057058801
109,pandabrew,1,0.37755102040816324,-0.07730041057058801
110,sfdc-kc,0,0.10344827586206896,-0.07730041057058801
111,0xVim,1,0.06397306397306397,-0.07730041057058801
112,usbHid1769,0,0.32183908045977017,-0.07730041057058801
113,funKTionale,69,0.08560311284046693,-0.07730041057058801
114,MixedModels.jl,45,0.202991452991453,-0.07730041057058801
115,auxos-ros-pkg,0,0.10687022900763359,-0.07730041057058801
116,apple_scripts,6,0.12465373961218837,-0.07730041057058801
117,OpenPics,16,0.2391304347826087,-0.07730041057058801
118,Cappucino-Test-ArrayController1,0,0.13432835820895522,-0.07730041057058801
119,Quandl.jl,33,0.3493975903614458,-0.07730041057058801
120,MPFR.jl,1,0.11290322580645162,-0.07730041057058801
121,image_adapter,0,,-0.07730041057058801
122,MD_workflow,13,0.6,-0.07730041057058801
123,Dist-Zilla-PluginBundle-RJBS,6,0.09515570934256055,-0.07730041057058801
124,netpred,2,0.4215686274509804,-0.07730041057058801
125,gr-fcdproplus,18,0.17666666666666667,-0.07730041057058801
126,resonate13_kirnshop,0,0.1568627450980392,-0.07730041057058801
127,pindel,87,0.3162393162393162,-0.07730041057058801
128,rygel,11,0.08301158301158301,-0.07730041057058801
129,puremvc-haxe-multicore-framework,7,0.16265060240963855,-0.07730041057058801
130,ndyacclex,17,0.43037974683544306,-0.07730041057058801
131,GeoAlg.jl,5,0.5660377358490566,-0.07730041057058801
132,thinker,0,0.1111111111111111,-0.07730041057058801
133,shocksInBurgersEquation,0,0.41818181818181815,-0.07730041057058801
134,sc_periph,5,0.282258064516129,-0.07730041057058801
135,JADA_Tech-ENGR100,1,,-0.07730041057058801
136,lovebeat,8,0.06233766233766234,-0.07730041057058801
137,sawfish,26,0.04010416666666666,-0.07730041057058801
138,Si4707_Breakout,12,0.45901639344262296,-0.07730041057058801
139,WWDCNotify,1,0.07758620689655173,-0.07730041057058801
140,ADT,5,0.08948863636363637,-0.07730041057058801
141,cm_device_rockchip_rk2918,1,0.875,-0.07730041057058801
142,Asteroids_Vala,1,0.22395833333333331,-0.07730041057058801
143,puremvc-haxe-util-async-stub,1,0.1935483870967742,-0.07730041057058801
144,ElectricalEnergyStorage,14,0.21685254027261464,-0.07730041057058801
145,openni_launch,25,0.0784313725490196,-0.07730041057058801
146,numbapro-examples,93,0.13592233009708737,-0.07730041057058801
147,Clannad_VN_Flowcharts,4,0.2701612903225806,-0.07730041057058801
148,metalib,21,0.2265625,-0.07730041057058801
149,puremvc-haxe-demo-xinf-stopwatch,1,0.22580645161290322,-0.07730041057058801
150,tcl-misc,0,0.250996015936255,-0.07730041057058801
151,g33k,157,0.016129032258064516,-0.07730041057058801
152,Autofacto,0,0.25,-0.07730041057058801
153,Test-Differences,8,0.13613861386138615,-0.07730041057058801
154,q3,24,0.41891891891891897,-0.07730041057058801
155,WarehousePhone,6,0.12280701754385964,-0.07730041057058801
156,LAB-Streaming-API-Demo,1,0.5,-0.07730041057058801
157,openshift-neko-nginx,2,0.19672131147540983,-0.07730041057058801
158,sdram_controller,2,0.35995085995085996,-0.07730041057058801
159,railway-validator,1,0.28481012658227844,-0.07730041057058801
160,WordPerfect,1,,-0.07730041057058801
161,lingex,8,0.23076923076923078,-0.07730041057058801
162,glfw-rs,115,0.4397163120567376,-0.07730041057058801
163,currentlyPlaying,0,0.09507042253521127,-0.07730041057058801
164,salesforceApp,0,,-0.07730041057058801
165,tode,16,0.2359375,-0.07730041057058801
166,p6-IO-Path-More,4,0.15694444444444444,-0.07730041057058801
167,PAsty-Bridge,0,0.1074074074074074,-0.07730041057058801
168,angular-gestures,105,0.2751937984496124,-0.07730041057058801
169,gntp-plugin,0,0.39622641509433965,-0.07730041057058801
170,mtocoq,0,0.19230769230769232,-0.07730041057058801
171,max_package_downloader,7,0.42079207920792083,-0.07730041057058801
172,WasteWater,34,0.24786324786324787,-0.07730041057058801
173,larceny,29,0.33333333333333337,-0.07730041057058801
174,docs,27,0.11219512195121951,-0.07730041057058801
175,AutoHotKey,2,0.2588235294117647,-0.07730041057058801
176,xpressada,0,0.6170212765957447,-0.07730041057058801
177,Alfred-WorkFlows,8,0.1095890410958904,-0.07730041057058801
178,Spot,4,0.4189189189189189,-0.07730041057058801
179,FilmRedux,1,0.38392857142857145,-0.07730041057058801
180,sandbox,0,0.3939393939393939,-0.07730041057058801
181,nested,4,0.1865671641791045,-0.07730041057058801
182,bakkabot,1,0.19133333333333333,-0.07730041057058801
183,Synthesizer,0,0.16483516483516483,-0.07730041057058801
184,gtkimageview,0,0.6764705882352942,-0.07730041057058801
185,SeasonHunter,0,0.5490196078431373,-0.07730041057058801
186,CLIP,11,0.15301724137931033,-0.07730041057058801
187,ws_fnc,5,0.15705128205128205,-0.07730041057058801
188,Grim-Fandango-Setup-and-Launcher,2,0.5026595744680851,-0.07730041057058801
189,adobe-blank,12,0.16666666666666666,-0.07730041057058801
190,illucia_dtr,10,0.1780821917808219,-0.07730041057058801
191,Push,2,0.14565217391304347,-0.07730041057058801
192,Balanduino,98,0.0824022346368715,-0.07730041057058801
193,ops-platform-setup,4,0.14792899408284024,-0.07730041057058801
194,rose_backup,2,0.5,-0.07730041057058801
195,visages-superproject,4,0.15384615384615385,-0.07730041057058801
196,HaxePunk-UI,5,0.06818181818181818,-0.07730041057058801
197,bats-dev,0,0.35964912280701755,-0.07730041057058801
198,key-defender,0,0.4444444444444444,-0.07730041057058801
199,ceylon-hands-on,0,0.5,-0.07730041057058801
200,bitcoin_arbitrage,17,0.30666666666666664,-0.07730041057058801
201,uboot,11,0.177007299270073,-0.07730041057058801
202,Unstack2,2,0.26521739130434785,-0.07730041057058801
203,firefly-ice-electronics,1,0.24,-0.07730041057058801
204,bf,1,0.18604651162790697,-0.07730041057058801
205,nu-postgresql,5,0.05970149253731343,-0.07730041057058801
206,motionsplan_exercise_program,0,0.1885245901639344,-0.07730041057058801
207,neptune,2,0.18518518518518517,-0.07730041057058801
208,GoogleCharts.jl,7,0.07547169811320754,-0.07730041057058801
209,vhdlstuff,4,0.10526315789473684,-0.07730041057058801
210,MobiWare,2,0.05376344086021505,-0.07730041057058801
211,SCSocket,0,0.85,-0.07730041057058801
212,benchmarks_kt,1,0.05583756345177665,-0.07730041057058801
213,meta-linaro,1,0.11943620178041543,-0.07730041057058801
214,io-stuff,0,0.8,-0.07730041057058801
215,the-wiki,2,0.32038834951456313,-0.07730041057058801
216,tarbz2.com,1,0.10374149659863946,-0.07730041057058801
217,autotrace,0,0.3877551020408163,-0.07730041057058801
218,ns2-tcp-performance,5,,-0.07730041057058801
219,webdev-env,0,0.5869565217391305,-0.07730041057058801
220,hygdrop,6,0.17793367346938777,-0.07730041057058801
221,tictactoe,0,0.09706959706959707,-0.07730041057058801
222,aoSpider,0,0.1173469387755102,-0.07730041057058801
223,PowerSystems,32,0.11837455830388692,-0.07730041057058801
224,rhawk,1,0.19718309859154928,-0.07730041057058801
225,TradingSystem.jl,2,0.2647058823529412,-0.07730041057058801
226,Get2Search,1,0.5,-0.07730041057058801
227,SearchProviders,0,0.4444444444444444,-0.07730041057058801
228,playground-factor,4,0.14736842105263157,-0.07730041057058801
229,rssReader,0,0.16083916083916083,-0.07730041057058801
230,autohotkey-obfuscator,24,0.5441176470588236,-0.07730041057058801
231,cf-primer,6,0.19343065693430656,-0.07730041057058801
232,decimex,3,0.20588235294117646,-0.07730041057058801
233,cleboundaries,1,0.3670886075949367,-0.07730041057058801
234,BangYourHead,9,0.28102189781021897,-0.07730041057058801
235,StoreConnect,1,0.29032258064516125,-0.07730041057058801
236,wolfhbot,4,0.1590909090909091,-0.07730041057058801
237,Bitcoin-24-Apps-Script,0,0.7777777777777778,-0.07730041057058801
238,Web-App-Ballet,4,0.08591549295774648,-0.07730041057058801
239,opa-reactive-demos,1,0.3148148148148148,-0.07730041057058801
240,applescripts,8,0.2857142857142857,-0.07730041057058801
241,raingcal,0,0.0,-0.07730041057058801
242,Addons_Recent_Updates,2,0.1116751269035533,-0.07730041057058801
243,gobot,1,0.19047619047619047,-0.07730041057058801
244,conserve,14,0.11813186813186813,-0.07730041057058801
245,CAVEAT,0,0.2,-0.07730041057058801
246,ml-skos,0,0.19811320754716982,-0.07730041057058801
247,PersistentAda,2,0.5,-0.07730041057058801
248,programming-in-livescript,0,0.2142857142857143,-0.07730041057058801
249,Prime_Numbers,0,0.24193548387096775,-0.07730041057058801
250,ludum-dare-26,0,0.325,-0.07730041057058801
251,microelec,2,0.2533783783783784,-0.07730041057058801
252,margarita,9,0.1285140562248996,-0.07730041057058801
253,configs,0,0.24468085106382978,-0.07730041057058801
254,pharo-ci,2,0.2782608695652174,-0.07730041057058801
255,policyman,0,0.5555555555555556,-0.07730041057058801
256,gervaise_quart_livre_de_danceries,1,0.16025641025641024,-0.07730041057058801
257,vhdl,0,0.45070422535211263,-0.07730041057058801
258,Hover_the_Brainbow,2,0.12,-0.07730041057058801
259,dartlang-bzip2,1,0.15,-0.07730041057058801
260,forth-cpu,21,0.08867479355092411,-0.07730041057058801
261,openscad,4,0.0945945945945946,-0.07730041057058801
262,avalanche,3,0.15591397849462366,-0.07730041057058801
263,BreakoutBoards,0,0.4430379746835443,-0.07730041057058801
264,iPython_Notebook,1,0.2796610169491526,-0.07730041057058801
265,tkhostman,0,0.45555555555555555,-0.07730041057058801
266,klaxon,124,0.12369337979094076,-0.07730041057058801
267,lc3ide,1,0.12690355329949238,-0.07730041057058801
268,tapsterbot,103,0.20212765957446807,-0.07730041057058801
269,rust-magickwand,0,0.2151898734177215,-0.07730041057058801
270,jr1,0,0.0916030534351145,-0.07730041057058801
271,bo-ios,0,0.3181818181818182,-0.07730041057058801
272,highlow,0,0.23880597014925373,-0.07730041057058801
273,mypaper,1,0.2857142857142857,-0.07730041057058801
274,viscosity,1,0.49193548387096775,-0.07730041057058801
275,perft_gpu,2,0.2562674094707521,-0.07730041057058801
276,fugu-pass,1,0.38461538461538464,-0.07730041057058801
277,Iliwi,2,0.2767857142857143,-0.07730041057058801
278,ada-Stopwatch,3,1.0,-0.07730041057058801
279,rep_scala,0,0.7058823529411765,-0.07730041057058801
280,logging-annotation,2,0.6,-0.07730041057058801
281,process-explorer,5,0.3620689655172414,-0.07730041057058801
282,software-foundations,6,0.3225806451612903,-0.07730041057058801
283,oe-core,3,0.05377008652657602,-0.07730041057058801
284,hector_models,47,0.2947368421052632,-0.07730041057058801
285,bfunc1,0,0.034482758620689655,-0.07730041057058801
286,jast,1,0.1568627450980392,-0.07730041057058801
287,twhgis,1,0.1797752808988764,-0.07730041057058801
288,xilinx2,0,0.10784313725490195,-0.07730041057058801
289,aster,0,0.3283582089552239,-0.07730041057058801
290,PongProject,0,0.22033898305084745,-0.07730041057058801
291,Pixelshop,0,0.5333333333333333,-0.07730041057058801
292,piggdSmeltScrapMetal2.1,1,0.11304347826086958,-0.07730041057058801
293,salt-states,2,0.26,-0.07730041057058801
294,DesktopSearch,0,0.027522935779816515,-0.07730041057058801
295,licenses,1,0.22950819672131148,-0.07730041057058801
296,carousel,6,0.35714285714285715,-0.07730041057058801
297,bertha,1,0.10963455149501661,-0.07730041057058801
298,lapiswiki,1,0.3333333333333333,-0.07730041057058801
299,techgi,0,0.3382352941176471,-0.07730041057058801
300,Frogger3.85,1,,-0.07730041057058801
301,ellihandler,3,0.12962962962962962,-0.07730041057058801
302,meta-exosense,2,0.25,-0.07730041057058801
303,rust-experiments,0,0.1650943396226415,-0.07730041057058801
304,hogs,0,0.1597222222222222,-0.07730041057058801
305,MIPS32,8,0.2289156626506024,-0.07730041057058801
306,mztx06a,16,0.06451612903225806,-0.07730041057058801
307,arXiv-fetcher,0,0.13214285714285712,-0.07730041057058801
308,bash,0,0.16981132075471697,-0.07730041057058801
309,SLAE32,0,0.14814814814814814,-0.07730041057058801
310,SCR,0,0.2961165048543689,-0.07730041057058801
311,ampro,1,0.25862068965517243,-0.07730041057058801
312,CGRASP.jl,4,0.4666666666666667,-0.07730041057058801
313,fpw,0,0.1875,-0.07730041057058801
314,vDome-max,1,0.15555555555555556,-0.07730041057058801
315,apex-utils,1,0.14935064935064934,-0.07730041057058801
316,Pentax-S5z-LED-ring,0,0.3041237113402062,-0.07730041057058801
317,limioptic,0,0.19696969696969696,-0.07730041057058801
318,Mandelbrot-VHDL,2,0.12,-0.07730041057058801
319,CSS-Grammar-raku,5,0.2833333333333333,-0.07730041057058801
320,dicp,0,0.375,-0.07730041057058801
321,grammar-julia,0,0.1746031746031746,-0.07730041057058801
322,Curvelet.jl,7,0.09722222222222222,-0.07730041057058801
323,JSON.awk,78,0.021769177608845888,-0.07730041057058801
324,kanto,0,0.21982758620689655,-0.07730041057058801
325,cachemoney,0,0.2535211267605634,-0.07730041057058801
326,storyteller,9,0.2857142857142857,-0.07730041057058801
327,learning_coqt,0,0.6666666666666666,-0.07730041057058801
328,plagel.io,0,0.6136363636363636,-0.07730041057058801
329,spec.io,0,0.2857142857142857,-0.07730041057058801
330,hyakuman_no_kiseki,0,0.5,-0.07730041057058801
331,Pivotal,5,0.25862068965517243,-0.07730041057058801
